perf_id,movie_id,city,month,total_views,unique_viewers,avg_rating,revenue_usd,engagement_score
847,7,Dubai,2024-09,5187,4073,9.0,30707.75,55.8
848,8,Dubai,2024-09,3208,2022,8.0,5414.27,73.2
849,9,Dubai,2024-09,2777,2405,4.8,8257.61,54.4
850,10,Dubai,2024-09,9875,6971,8.5,32834.18,87.5
851,11,Dubai,2024-09,8734,6504,4.5,29807.19,74.4
852,12,Dubai,2024-09,9469,8019,5.6,53479.26,43.5
853,13,Dubai,2024-09,10189,7124,8.4,52575.49,66.0
854,14,Dubai,2024-09,1034,699,5.5,6201.81,63.9
855,15,Dubai,2024-09,2537,2243,8.2,12264.53,74.3
856,1,Singapore,2024-09,5646,5060,6.3,28763.37,53.9
857,2,Singapore,2024-09,2306,1481,7.0,3556.16,83.2
858,3,Singapore,2024-09,5882,3647,5.5,25679.04,43.6
859,4,Singapore,2024-09,6233,4204,7.9,21756.81,57.9
860,5,Singapore,2024-09,1398,1003,5.8,2537.92,58.5
861,6,Singapore,2024-09,1205,777,5.5,3798.3,84.3
862,7,Singapore,2024-09,5953,5102,8.1,21750.77,48.5
863,8,Singapore,2024-09,1990,1525,8.4,9516.4,97.5
864,9,Singapore,2024-09,2803,1807,4.7,4793.92,52.1
865,10,Singapore,2024-09,4522,3856,5.2,22522.1,47.4
866,11,Singapore,2024-09,6893,5860,8.5,35539.65,84.9
867,12,Singapore,2024-09,255,214,6.7,826.73,62.6
868,13,Singapore,2024-09,327,225,8.3,1066.66,81.2
869,14,Singapore,2024-09,3253,2055,4.8,15185.33,65.0
870,15,Singapore,2024-09,748,589,5.1,4165.62,90.6
871,1,Toronto,2024-09,757,561,6.0,1552.25,74.5
872,2,Toronto,2024-09,3514,2243,8.6,8020.82,89.5
873,3,Toronto,2024-09,4404,2745,6.6,12565.98,49.4
874,4,Toronto,2024-09,4909,4248,5.0,24410.25,71.4
875,5,Toronto,2024-09,7493,5977,4.9,15518.01,65.1
876,6,Toronto,2024-09,7587,6055,5.4,21625.07,57.6
877,7,Toronto,2024-09,5174,4624,7.4,11323.03,41.1
878,8,Toronto,2024-09,11163,9321,8.3,33467.54,79.2
879,9,Toronto,2024-09,7464,6185,8.1,43647.56,88.5
880,10,Toronto,2024-09,843,627,6.3,2984.57,89.7
881,11,Toronto,2024-09,8856,7353,5.4,22270.46,89.7
882,12,Toronto,2024-09,7400,5898,6.1,20726.7,47.1
883,13,Toronto,2024-09,7142,6038,8.8,11695.44,43.4
884,14,Toronto,2024-09,4382,2839,7.4,7641.55,82.8
885,15,Toronto,2024-09,419,373,8.1,763.67,47.9
886,1,Berlin,2024-09,10491,7681,8.0,25411.74,65.5
887,2,Berlin,2024-09,8513,5683,4.8,13581.88,69.7
888,3,Berlin,2024-09,10584,6436,6.8,33628.98,61.1
889,4,Berlin,2024-09,3618,2263,9.0,13069.63,60.7
890,5,Berlin,2024-09,3121,2160,7.6,10490.35,51.3
891,6,Berlin,2024-09,5251,3878,7.5,20615.73,56.8
892,7,Berlin,2024-09,4022,2772,7.8,22253.32,96.0
893,8,Berlin,2024-09,1581,1065,8.3,8813.06,60.4
894,9,Berlin,2024-09,2838,2226,8.6,7293.89,93.0
895,10,Berlin,2024-09,10203,8191,7.5,20157.98,92.6
896,11,Berlin,2024-09,10169,6385,5.7,45345.51,66.1
897,12,Berlin,2024-09,8154,5701,7.0,17195.89,62.6
898,13,Berlin,2024-09,10991,7534,7.5,31275.1,48.1
899,14,Berlin,2024-09,4082,3567,7.9,16672.88,80.3
900,15,Berlin,2024-09,3392,2815,6.1,18809.97,45.9
901,1,Mumbai,2024-10,11413,8108,4.7,19911.06,97.4
902,2,Mumbai,2024-10,8823,6138,8.3,32773.56,88.8
903,3,Mumbai,2024-10,6229,4843,7.3,16532.89,53.8
904,4,Mumbai,2024-10,1345,1050,8.7,3532.84,74.0
905,5,Mumbai,2024-10,1538,1306,6.7,7846.53,96.6
906,6,Mumbai,2024-10,9807,7465,8.2,39309.49,43.5
907,7,Mumbai,2024-10,6916,4344,6.3,31419.89,96.7
908,8,Mumbai,2024-10,3144,2502,6.9,12439.98,96.8
909,9,Mumbai,2024-10,9331,5732,8.7,25434.0,73.2
910,10,Mumbai,2024-10,11514,9315,6.0,41203.84,61.4
911,11,Mumbai,2024-10,3490,3005,8.1,6051.14,85.9
912,12,Mumbai,2024-10,6544,5285,8.2,21440.08,51.8
913,13,Mumbai,2024-10,11297,8843,6.9,34317.97,45.8
914,14,Mumbai,2024-10,11244,6898,4.6,31586.88,48.1
915,15,Mumbai,2024-10,7134,4574,6.5,38938.17,40.9
916,1,Delhi,2024-10,1965,1517,6.6,7994.03,88.9
917,2,Delhi,2024-10,4526,2937,6.2,18678.34,94.4
918,3,Delhi,2024-10,11796,10409,6.2,56674.07,42.4
919,4,Delhi,2024-10,429,286,8.8,1168.69,95.2
920,5,Delhi,2024-10,11191,9158,6.1,20305.55,93.0
921,6,Delhi,2024-10,7176,6356,4.7,36056.17,97.5
922,7,Delhi,2024-10,3404,3059,5.1,14200.45,90.1
923,8,Delhi,2024-10,5125,3881,5.9,17329.72,46.3
924,9,Delhi,2024-10,11148,7584,4.8,58568.32,76.7
925,10,Delhi,2024-10,6084,4046,7.5,17589.39,64.9
926,11,Delhi,2024-10,2839,1945,7.8,4873.43,56.2
927,12,Delhi,2024-10,6153,4027,6.8,17039.9,40.9
928,13,Delhi,2024-10,10334,7131,6.0,45986.35,83.3
929,14,Delhi,2024-10,2066,1337,6.4,11974.7,42.9
930,15,Delhi,2024-10,11798,7764,9.1,46612.69,68.4
931,1,Bangalore,2024-10,15241,11933,8.3,36971.71,82.7
932,2,Bangalore,2024-10,10094,7788,4.6,17443.86,65.7
933,3,Bangalore,2024-10,11633,7731,6.2,54981.2,63.6
934,4,Bangalore,2024-10,3207,2374,5.5,4961.46,72.8
935,5,Bangalore,2024-10,11273,7823,7.5,20269.96,82.1
936,6,Bangalore,2024-10,617,496,6.0,1645.5,91.7
937,7,Bangalore,2024-10,6591,4866,4.9,16778.15,43.2
938,8,Bangalore,2024-10,701,612,9.0,2598.27,49.6
939,9,Bangalore,2024-10,2753,2016,5.5,4243.34,46.4
940,10,Bangalore,2024-10,7358,5263,9.0,18263.97,91.3
941,11,Bangalore,2024-10,7011,5361,8.7,22027.58,87.9
942,12,Bangalore,2024-10,10932,7106,5.9,45224.7,83.6
943,13,Bangalore,2024-10,908,576,7.4,4376.28,92.6
944,14,Bangalore,2024-10,977,642,7.5,4447.69,72.9
945,15,Bangalore,2024-10,3925,2992,4.7,5939.25,81.4
946,1,Hyderabad,2024-10,5991,4602,5.4,32781.11,63.0
947,2,Hyderabad,2024-10,8832,5575,5.9,32103.44,57.1
948,3,Hyderabad,2024-10,11631,8815,6.4,33222.93,49.1
949,4,Hyderabad,2024-10,4663,3668,8.5,22036.17,82.8
950,5,Hyderabad,2024-10,1671,1309,7.3,8529.25,82.8
951,6,Hyderabad,2024-10,338,264,7.8,1575.38,78.4
952,7,Hyderabad,2024-10,7694,5596,5.4,29272.38,66.2
953,8,Hyderabad,2024-10,9238,6348,5.7,50752.42,50.8
954,9,Hyderabad,2024-10,4126,3704,7.3,17512.27,56.5
955,10,Hyderabad,2024-10,2328,1912,7.8,9302.78,56.3
956,11,Hyderabad,2024-10,11398,7747,7.7,41130.45,72.4
957,12,Hyderabad,2024-10,1510,981,8.0,3599.09,48.7
958,13,Hyderabad,2024-10,1304,1096,4.8,5024.94,90.8
959,14,Hyderabad,2024-10,7773,6218,7.2,39013.45,63.3
960,15,Hyderabad,2024-10,9863,6548,6.2,26370.61,44.8
961,1,Chennai,2024-10,3315,2906,8.6,10204.78,60.2
962,2,Chennai,2024-10,10821,6721,8.2,37060.24,87.5
963,3,Chennai,2024-10,1269,818,4.6,5814.73,73.6
964,4,Chennai,2024-10,7963,6130,9.0,36300.22,42.7
965,5,Chennai,2024-10,890,755,6.7,1357.36,52.9
966,6,Chennai,2024-10,2384,1567,6.4,8288.31,74.6
967,7,Chennai,2024-10,402,343,6.8,1016.2,78.6
968,8,Chennai,2024-10,4685,2988,8.9,23427.62,53.5
969,9,Chennai,2024-10,10283,6452,7.1,47721.14,94.2
970,10,Chennai,2024-10,6656,4716,5.4,28115.57,89.4
971,11,Chennai,2024-10,9337,6784,5.7,21208.68,74.7
972,12,Chennai,2024-10,1873,1422,6.8,6672.2,41.7
973,13,Chennai,2024-10,8537,5380,9.1,21466.53,87.4
974,14,Chennai,2024-10,6617,4039,7.1,13839.59,87.2
975,15,Chennai,2024-10,7311,5156,5.4,27445.91,66.6
976,1,New York,2024-10,3574,2407,7.6,7196.91,61.8
977,2,New York,2024-10,11454,7344,4.8,59028.76,41.9
978,3,New York,2024-10,10164,8234,7.7,15854.35,95.5
979,4,New York,2024-10,6837,5071,5.5,27288.47,96.2
980,5,New York,2024-10,8212,7127,6.3,19549.82,86.2
981,6,New York,2024-10,3804,2373,6.0,12174.26,93.6
982,7,New York,2024-10,9673,7710,7.7,34882.42,41.5
983,8,New York,2024-10,8793,5574,7.1,50723.53,94.8
984,9,New York,2024-10,1573,1272,8.9,5213.91,74.3
985,10,New York,2024-10,4110,3026,8.5,23803.91,74.3
986,11,New York,2024-10,1951,1519,5.8,3921.19,96.7
987,12,New York,2024-10,11748,8275,7.2,59065.94,41.2
988,13,New York,2024-10,3840,3116,9.1,22825.74,49.6
989,14,New York,2024-10,9230,6852,8.0,46354.04,82.2
990,15,New York,2024-10,6860,4606,7.4,23811.4,82.1
991,1,Los Angeles,2024-10,2343,1498,4.9,10686.71,56.7
992,2,Los Angeles,2024-10,622,496,6.7,2890.4,52.9
993,3,Los Angeles,2024-10,7729,4700,9.0,21183.65,47.2
994,4,Los Angeles,2024-10,11707,8016,8.5,64261.04,92.0
995,5,Los Angeles,2024-10,9912,7887,6.9,44543.27,53.9
996,6,Los Angeles,2024-10,2856,2526,5.7,10918.73,68.9
997,7,Los Angeles,2024-10,10522,7876,9.0,27980.85,77.4
998,8,Los Angeles,2024-10,11355,9603,8.6,18291.87,59.0
999,9,Los Angeles,2024-10,8184,5607,6.4,33324.3,41.1
1000,10,Los Angeles,2024-10,3733,3044,8.1,20814.83,94.8
1001,11,Los Angeles,2024-10,10895,9262,8.8,51398.78,55.0
1002,12,Los Angeles,2024-10,886,743,8.1,3962.7,76.7
1003,13,Los Angeles,2024-10,4952,3346,8.4,19399.29,81.5
1004,14,Los Angeles,2024-10,9048,7444,8.2,45489.9,90.2
1005,15,Los Angeles,2024-10,10366,6431,5.7,40800.25,65.5
1006,1,London,2024-10,2955,1932,6.9,7584.31,54.6
1007,2,London,2024-10,10525,7351,8.3,16036.39,49.8
1008,3,London,2024-10,2012,1540,5.7,4355.32,80.5
1009,4,London,2024-10,6461,5274,5.9,11561.89,56.9
1010,5,London,2024-10,5988,5325,7.8,24347.95,76.9
1011,6,London,2024-10,5246,3387,8.6,28330.96,59.9
1012,7,London,2024-10,5833,4234,8.4,15196.72,76.7
1013,8,London,2024-10,10773,6848,8.3,37369.97,75.0
1014,9,London,2024-10,9933,6693,6.7,57437.61,49.1
1015,10,London,2024-10,2516,1681,5.2,14847.96,92.2
1016,11,London,2024-10,1907,1539,6.8,8607.09,61.2
1017,12,London,2024-10,8805,6422,6.0,17697.64,86.6
1018,13,London,2024-10,10697,7915,5.2,50748.16,53.7
1019,14,London,2024-10,11416,9845,5.9,56234.31,95.6
1020,15,London,2024-10,5512,3889,7.7,13686.98,66.9
1021,1,Tokyo,2024-10,1029,830,8.6,1972.78,66.6
1022,2,Tokyo,2024-10,3422,2289,7.7,5760.58,46.2
1023,3,Tokyo,2024-10,11734,8209,7.2,60910.81,97.7
1024,4,Tokyo,2024-10,4596,2961,7.0,25745.1,96.3
1025,5,Tokyo,2024-10,2986,1798,5.2,8169.06,56.6
1026,6,Tokyo,2024-10,3104,1939,6.2,7509.04,60.4
1027,7,Tokyo,2024-10,1634,1004,5.8,2552.84,56.8
1028,8,Tokyo,2024-10,4030,3328,5.0,23862.12,58.7
1029,9,Tokyo,2024-10,10859,9712,7.5,20813.8,52.6
1030,10,Tokyo,2024-10,11612,8646,7.4,44422.74,82.2
1031,11,Tokyo,2024-10,11842,7634,7.8,31922.34,72.8
1032,12,Tokyo,2024-10,5243,4217,8.3,12461.69,77.5
1033,13,Tokyo,2024-10,8644,5497,7.4,17434.86,44.8
1034,14,Tokyo,2024-10,2474,1603,8.4,11629.98,93.3
1035,15,Tokyo,2024-10,9113,6259,5.3,19759.37,56.3
1036,1,Sydney,2024-10,11802,7764,6.1,27134.08,91.7
1037,2,Sydney,2024-10,1162,963,5.1,6101.96,92.3
1038,3,Sydney,2024-10,10380,8421,6.6,42821.31,76.3
1039,4,Sydney,2024-10,5410,4045,6.3,18290.7,80.8
1040,5,Sydney,2024-10,10635,8836,5.0,63033.61,70.3
1041,6,Sydney,2024-10,5826,4098,8.4,33512.89,65.1
1042,7,Sydney,2024-10,1573,1350,8.4,5939.39,61.4
1043,8,Sydney,2024-10,2263,1715,6.7,3832.7,83.8
1044,9,Sydney,2024-10,5011,3602,8.1,9666.06,59.2
1045,10,Sydney,2024-10,9720,8341,8.0,40907.64,61.8
1046,11,Sydney,2024-10,5118,3757,7.5,29633.63,59.3
1047,12,Sydney,2024-10,3160,2328,5.3,11454.93,45.1
1048,13,Sydney,2024-10,943,574,6.0,4385.1,51.9
1049,14,Sydney,2024-10,4715,3714,4.5,15758.89,85.9
1050,15,Sydney,2024-10,1342,1090,8.5,2479.58,85.4
1051,1,Paris,2024-10,629,541,7.7,1631.62,82.5
1052,2,Paris,2024-10,1498,1096,5.2,2324.05,87.0
1053,3,Paris,2024-10,6306,4791,6.8,37038.01,71.5
1054,4,Paris,2024-10,2786,2323,8.9,12583.41,84.7
1055,5,Paris,2024-10,5627,3540,5.7,9023.22,68.1
1056,6,Paris,2024-10,7834,5236,9.0,43492.39,86.4
1057,7,Paris,2024-10,3042,2581,8.6,5606.96,66.2
1058,8,Paris,2024-10,8367,7439,7.4,30749.4,51.5
1059,9,Paris,2024-10,6886,4587,6.5,31681.03,77.2
1060,10,Paris,2024-10,6348,4440,7.7,16715.29,69.4
1061,11,Paris,2024-10,8391,5278,7.5,36909.65,83.6
1062,12,Paris,2024-10,4325,3098,4.9,10597.47,97.3
1063,13,Paris,2024-10,7392,5399,8.9,38762.64,44.1
1064,14,Paris,2024-10,4942,3740,8.1,16134.98,76.4
1065,15,Paris,2024-10,7366,6581,7.5,19679.37,96.9
1066,1,Dubai,2024-10,1622,1265,7.8,6098.42,82.7
1067,2,Dubai,2024-10,10142,9056,4.9,28736.62,53.9
1068,3,Dubai,2024-10,9465,6139,4.8,30255.13,80.2
1069,4,Dubai,2024-10,4689,3678,7.2,15686.29,66.0
1070,5,Dubai,2024-10,2866,2571,9.1,10318.59,84.5
1071,6,Dubai,2024-10,11981,7686,6.1,71841.64,41.8
1072,7,Dubai,2024-10,6517,4183,6.5,23368.16,47.1
1073,8,Dubai,2024-10,4370,3637,6.9,25195.66,68.7
1074,9,Dubai,2024-10,3076,2171,8.3,18157.03,93.0
1075,10,Dubai,2024-10,8512,6524,8.6,38024.09,40.2
1076,11,Dubai,2024-10,10392,9115,4.9,52616.51,57.7
1077,12,Dubai,2024-10,3753,3108,6.0,20977.89,40.2
1078,13,Dubai,2024-10,9788,8585,5.7,39061.32,68.3
1079,14,Dubai,2024-10,3039,2447,8.5,8051.36,68.5
1080,15,Dubai,2024-10,8386,5223,7.8,33816.32,69.0
1081,1,Singapore,2024-10,8587,7575,7.5,32620.41,74.6
1082,2,Singapore,2024-10,8050,5391,6.7,27615.49,95.5
1083,3,Singapore,2024-10,2354,1733,4.6,6930.72,77.2
1084,4,Singapore,2024-10,8174,5481,6.4,20060.87,87.3
1085,5,Singapore,2024-10,791,527,6.9,3892.08,70.3
1086,6,Singapore,2024-10,6383,5654,5.9,15280.69,46.0
1087,7,Singapore,2024-10,9646,6368,5.1,21453.12,86.8
1088,8,Singapore,2024-10,5565,4247,5.1,12184.7,42.3
1089,9,Singapore,2024-10,7812,4694,8.1,19894.18,50.8
1090,10,Singapore,2024-10,7617,5082,6.7,22684.16,82.0
1091,11,Singapore,2024-10,8755,7765,7.3,35055.62,55.2
1092,12,Singapore,2024-10,9420,7078,6.7,56437.91,83.5
1093,13,Singapore,2024-10,9529,7214,6.9,25500.94,92.7
1094,14,Singapore,2024-10,9074,5516,4.6,45195.18,55.0
1095,15,Singapore,2024-10,516,318,6.8,1532.92,48.3
1096,1,Toronto,2024-10,1941,1680,5.5,9097.26,93.9
1097,2,Toronto,2024-10,1622,1186,8.0,4497.01,83.6
1098,3,Toronto,2024-10,381,259,8.2,1724.42,52.9
1099,4,Toronto,2024-10,11016,7708,5.8,39641.89,82.5
1100,5,Toronto,2024-10,7529,4694,7.8,21000.93,53.6
1101,6,Toronto,2024-10,1409,914,7.6,3038.0,93.2
1102,7,Toronto,2024-10,2069,1536,9.1,7964.09,71.7
1103,8,Toronto,2024-10,7282,4691,5.3,18652.85,84.8
1104,9,Toronto,2024-10,4137,3104,7.5,19965.73,42.8
1105,10,Toronto,2024-10,4983,3514,5.8,28329.44,97.6
1106,11,Toronto,2024-10,4662,3480,6.3,13963.37,73.2
1107,12,Toronto,2024-10,6287,5572,6.7,19360.99,90.1
1108,13,Toronto,2024-10,3400,2569,4.8,17043.17,55.2
1109,14,Toronto,2024-10,4349,3106,7.4,19743.39,44.9
1110,15,Toronto,2024-10,2589,1953,8.1,15026.03,92.7
1111,1,Berlin,2024-10,5631,4950,8.5,22290.23,92.2
1112,2,Berlin,2024-10,6153,4943,5.8,34700.0,43.7
1113,3,Berlin,2024-10,4089,3527,8.2,17446.63,97.9
1114,4,Berlin,2024-10,4141,3618,7.0,14318.38,57.3
1115,5,Berlin,2024-10,4139,3293,5.3,15446.54,42.2
1116,6,Berlin,2024-10,7499,4874,7.0,25455.61,41.3
1117,7,Berlin,2024-10,1255,1070,7.8,2930.06,59.3
1118,8,Berlin,2024-10,3095,2029,6.7,18196.28,80.8
1119,9,Berlin,2024-10,3371,2652,5.3,19672.83,57.4
1120,10,Berlin,2024-10,9538,8516,7.2,35013.11,68.9
1121,11,Berlin,2024-10,4908,3546,4.8,10324.21,72.6
1122,12,Berlin,2024-10,11891,9686,8.4,69484.5,72.3
1123,13,Berlin,2024-10,8694,5789,4.7,14990.72,41.8
1124,14,Berlin,2024-10,6994,5379,8.7,15512.82,41.9
1125,15,Berlin,2024-10,9322,7302,7.6,42125.11,77.7
1126,1,Mumbai,2024-11,10931,6704,9.1,43218.7,81.9
1127,2,Mumbai,2024-11,2217,1642,6.5,7715.6,57.9
1128,3,Mumbai,2024-11,2985,2626,8.9,4786.92,56.8
1129,4,Mumbai,2024-11,6114,4577,8.9,10069.09,95.5
1130,5,Mumbai,2024-11,5288,3440,5.1,18005.77,80.8
1131,6,Mumbai,2024-11,10695,7358,6.3,26314.29,54.5
1132,7,Mumbai,2024-11,8087,5622,6.2,38934.29,75.1
1133,8,Mumbai,2024-11,4534,3798,4.7,27051.81,80.0
1134,9,Mumbai,2024-11,3736,3078,8.7,9950.24,73.2
1135,10,Mumbai,2024-11,7271,5671,8.7,26735.16,54.9
1136,11,Mumbai,2024-11,9277,7695,5.5,45408.07,80.4
1137,12,Mumbai,2024-11,8874,7317,7.4,23607.02,70.8
1138,13,Mumbai,2024-11,3709,2507,9.2,20199.89,55.6
1139,14,Mumbai,2024-11,10166,6543,9.1,51649.4,91.4
1140,15,Mumbai,2024-11,3078,2462,8.7,12270.53,76.2
1141,1,Delhi,2024-11,10634,9384,7.8,19785.02,79.4
1142,2,Delhi,2024-11,9036,6293,6.8,48671.1,88.6
1143,3,Delhi,2024-11,11318,7072,7.8,50661.28,62.9
1144,4,Delhi,2024-11,3824,2509,7.8,13115.8,90.1
1145,5,Delhi,2024-11,9415,7342,9.2,50863.11,70.9
1146,6,Delhi,2024-11,10732,6715,6.3,33133.59,69.7
1147,7,Delhi,2024-11,1371,1169,7.9,6373.19,86.7
1148,8,Delhi,2024-11,2270,1683,5.1,8054.57,65.6
1149,9,Delhi,2024-11,9217,6400,7.3,33203.94,65.0
1150,10,Delhi,2024-11,8550,6714,5.8,17471.39,94.1
1151,11,Delhi,2024-11,5584,4316,7.4,19568.35,86.0
1152,12,Delhi,2024-11,9010,7896,6.7,30766.84,69.1
1153,13,Delhi,2024-11,8533,7653,5.6,39163.98,45.9
1154,14,Delhi,2024-11,7059,4827,7.1,38355.61,95.5
1155,15,Delhi,2024-11,11254,9539,8.4,60669.01,67.6
1156,1,Bangalore,2024-11,8402,7125,6.4,24856.23,60.5
1157,2,Bangalore,2024-11,10720,8930,7.5,46118.15,97.0
1158,3,Bangalore,2024-11,3987,3572,8.0,10005.69,42.6
1159,4,Bangalore,2024-11,9795,6122,5.3,45007.34,67.5
1160,5,Bangalore,2024-11,8391,5593,6.3,16136.81,59.1
1161,6,Bangalore,2024-11,5152,3124,6.9,18466.98,84.8
1162,7,Bangalore,2024-11,4264,2683,7.1,10863.33,68.1
1163,8,Bangalore,2024-11,1602,1123,4.6,5478.43,75.5
1164,9,Bangalore,2024-11,5090,3327,5.7,21612.16,73.2
1165,10,Bangalore,2024-11,3996,3415,5.1,22576.08,93.0
1166,11,Bangalore,2024-11,7328,6376,9.1,22433.03,87.0
1167,12,Bangalore,2024-11,653,540,5.6,2439.67,70.1
1168,13,Bangalore,2024-11,9743,7264,6.3,54834.93,54.7
1169,14,Bangalore,2024-11,9413,8133,6.1,49243.26,70.9
1170,15,Bangalore,2024-11,5168,3463,7.8,21476.96,92.3
1171,1,Hyderabad,2024-11,11033,8612,8.5,34358.52,78.5
1172,2,Hyderabad,2024-11,11722,9062,5.7,51529.16,85.2
1173,3,Hyderabad,2024-11,6192,4681,5.3,22222.91,43.7
1174,4,Hyderabad,2024-11,4862,3233,6.2,9517.64,86.3
1175,5,Hyderabad,2024-11,390,245,8.2,655.12,95.7
1176,6,Hyderabad,2024-11,4626,3386,8.2,26205.71,47.3
1177,7,Hyderabad,2024-11,2479,1712,4.5,7435.13,58.9
1178,8,Hyderabad,2024-11,10285,8674,4.7,49733.11,47.7
1179,9,Hyderabad,2024-11,3777,2446,4.7,20416.38,91.2
1180,10,Hyderabad,2024-11,11632,9014,5.6,44037.33,63.3
1181,11,Hyderabad,2024-11,9913,8123,6.5,55351.38,48.7
1182,12,Hyderabad,2024-11,9458,6240,5.5,47339.13,42.3
1183,13,Hyderabad,2024-11,9619,7249,7.5,36105.95,44.6
1184,14,Hyderabad,2024-11,2875,1998,8.7,13103.95,43.2
1185,15,Hyderabad,2024-11,9958,8132,8.8,15286.65,45.5
1186,1,Chennai,2024-11,4807,3941,7.1,26075.99,85.1
1187,2,Chennai,2024-11,7757,6413,6.7,28221.64,69.0
1188,3,Chennai,2024-11,3985,3065,6.3,9421.06,68.8
1189,4,Chennai,2024-11,11691,7271,6.1,35682.59,76.4
1190,5,Chennai,2024-11,4752,3892,8.9,21501.08,48.2
1191,6,Chennai,2024-11,7064,4427,7.4,22087.98,89.6
1192,7,Chennai,2024-11,6337,5533,7.5,33303.0,56.7
1193,8,Chennai,2024-11,11248,9301,4.7,59854.77,46.1
1194,9,Chennai,2024-11,698,440,6.8,2458.9,55.3
1195,10,Chennai,2024-11,617,527,8.3,3224.13,86.4
1196,11,Chennai,2024-11,8679,5458,8.7,50236.71,47.5
1197,12,Chennai,2024-11,6431,5537,8.7,23754.37,77.2
1198,13,Chennai,2024-11,1240,821,6.3,6705.79,80.1
1199,14,Chennai,2024-11,4454,3639,5.1,22064.5,71.1
1200,15,Chennai,2024-11,8677,5801,8.3,36794.25,53.0
1201,1,New York,2024-11,4188,3457,8.1,14711.15,40.5
1202,2,New York,2024-11,5131,3555,8.6,27449.67,55.9
1203,3,New York,2024-11,7310,4392,4.9,14651.12,83.2
1204,4,New York,2024-11,4300,2954,6.8,17681.79,81.2
1205,5,New York,2024-11,9476,7712,5.1,31086.37,97.2
1206,6,New York,2024-11,3384,2037,7.4,15181.39,89.6
1207,7,New York,2024-11,1042,909,4.9,2514.49,87.5
1208,8,New York,2024-11,11179,7036,4.9,42373.7,77.9
1209,9,New York,2024-11,9327,5804,5.0,24084.96,73.6
1210,10,New York,2024-11,8149,5784,6.7,22956.56,74.2
1211,11,New York,2024-11,4916,3437,8.1,27434.3,71.0
1212,12,New York,2024-11,7062,5365,7.7,30506.44,65.8
1213,13,New York,2024-11,8292,6049,9.0,22360.91,64.3
1214,14,New York,2024-11,7937,4806,8.0,13008.26,64.5
1215,15,New York,2024-11,11932,9046,7.5,41807.95,44.2
1216,1,Los Angeles,2024-11,8831,6196,4.9,37635.53,89.1
1217,2,Los Angeles,2024-11,11031,8307,6.5,33886.56,86.1
1218,3,Los Angeles,2024-11,7842,6104,7.2,34958.31,45.3
1219,4,Los Angeles,2024-11,1854,1275,5.4,11049.69,53.9
1220,5,Los Angeles,2024-11,527,385,5.7,1728.13,70.0
1221,6,Los Angeles,2024-11,1505,1011,7.5,8056.73,56.9
1222,7,Los Angeles,2024-11,5820,3936,5.3,24422.14,63.4
1223,8,Los Angeles,2024-11,5214,4206,5.9,11569.3,74.7
1224,9,Los Angeles,2024-11,1878,1411,7.4,7638.47,44.6
1225,10,Los Angeles,2024-11,8729,5743,8.5,26366.53,76.3
1226,11,Los Angeles,2024-11,10261,6493,8.9,50470.25,72.1
1227,12,Los Angeles,2024-11,8216,7173,4.5,19666.8,76.4
1228,13,Los Angeles,2024-11,3260,2319,6.4,17337.67,45.4
1229,14,Los Angeles,2024-11,793,571,4.9,2821.81,55.4
1230,15,Los Angeles,2024-11,2569,2191,7.6,13983.41,86.4
1231,1,London,2024-11,10412,7543,7.1,39045.41,91.1
1232,2,London,2024-11,8455,6399,8.4,21787.19,48.2
1233,3,London,2024-11,2812,2271,8.6,11974.51,75.1
1234,4,London,2024-11,10154,6793,7.5,59789.79,65.4
1235,5,London,2024-11,6559,4774,7.0,31154.89,86.8
1236,6,London,2024-11,2640,1704,8.4,6555.79,97.5
1237,7,London,2024-11,2255,1603,4.9,10274.25,66.1
1238,8,London,2024-11,8062,6711,4.7,24238.77,88.8
1239,9,London,2024-11,1937,1598,7.9,11168.9,82.5
1240,10,London,2024-11,4004,2594,8.4,13638.96,63.5
1241,11,London,2024-11,6776,5641,6.6,31272.95,59.4
1242,12,London,2024-11,3557,2508,7.2,5798.58,62.1
1243,13,London,2024-11,2529,1698,8.1,10218.89,56.8
1244,14,London,2024-11,9674,7251,8.5,45846.32,80.4
1245,15,London,2024-11,4290,3393,5.4,15337.87,91.3
1246,1,Tokyo,2024-11,5319,3367,7.3,18293.07,56.6
1247,2,Tokyo,2024-11,8316,5160,8.5,33329.26,70.8
1248,3,Tokyo,2024-11,9974,7820,5.5,37339.86,62.4
1249,4,Tokyo,2024-11,6604,4536,6.1,20053.33,41.6
1250,5,Tokyo,2024-11,5241,3635,6.7,14140.07,48.6
1251,6,Tokyo,2024-11,6339,5162,6.8,19076.25,59.7
1252,7,Tokyo,2024-11,11947,10659,5.3,47142.33,93.3
1253,8,Tokyo,2024-11,294,182,4.9,1410.6,54.6
1254,9,Tokyo,2024-11,2469,1603,8.2,5731.64,54.5
1255,10,Tokyo,2024-11,7410,4795,5.9,24285.11,75.5
1256,11,Tokyo,2024-11,9095,6812,5.9,32285.39,44.4
1257,12,Tokyo,2024-11,8143,7190,5.8,27624.09,64.7
1258,13,Tokyo,2024-11,10448,8876,6.3,38998.36,93.0
1259,14,Tokyo,2024-11,9878,6825,5.9,24797.16,44.6
1260,15,Tokyo,2024-11,4017,3297,5.1,19277.81,40.7
1261,1,Sydney,2024-11,9960,8726,7.9,22993.07,46.8
